Q_pred,OID_,POINT_X_x,POINT_Y_x
-1.0,10178,-73.12040385,5.7777382
-1.0,10179,-73.12033497,5.77775425
-1.0,10180,-73.1202661,5.7777703
-1.0,10181,-73.12018023,5.7777903
-1.0,10182,-73.12009435,5.7778103
-1.0,10183,-73.12000848,5.7778303
-1.0,10184,-73.1199226,5.7778503
-1.0,10185,-73.1207791,5.7773555
-1.0,10186,-73.12079605,5.777425375
-1.0,10187,-73.120813,5.77749525
-1.0,10188,-73.12082995,5.777565126
-1.0,10189,-73.1208469,5.777635
-1.0,10190,-73.12086527,5.777710875
-1.0,10191,-73.12088365,5.77778675
-1.0,10192,-73.12090203,5.777862625
-1.0,10193,-73.1209204,5.7779385
-1.0,10194,-73.1205416,5.7777061
-1.0,10195,-73.1205243,5.777638075
1.0,10196,-73.120507,5.77757005
1.0,10197,-73.1204897,5.777502025
1.0,10198,-73.1204724,5.777434
1.0,10199,-73.1204539,5.777365475
1.0,10200,-73.1204354,5.777296951
1.0,10201,-73.1204169,5.777228425
1.0,10202,-73.1203984,5.7771599
-1.0,10203,-73.1210355,5.7772899
-1.0,10204,-73.12095003,5.777311767
-1.0,10205,-73.12086457,5.777333633
-1.0,10206,-73.1207791,5.7773555
-1.0,10207,-73.12070242,5.777375125
-1.0,10208,-73.12062575,5.77739475
-1.0,10209,-73.12054908,5.777414375
1.0,10210,-73.1204724,5.777434
-1.0,10211,-73.1214783,5.7785721
-1.0,10212,-73.1214652,5.778492016
-1.0,10213,-73.1214521,5.778411934
-1.0,10214,-73.121439,5.77833185
-1.0,10215,-73.1214259,5.778251766
-1.0,10216,-73.1214128,5.778171683
-1.0,10217,-73.1213997,5.7780916
-1.0,10218,-73.1213798,5.778007933
-1.0,10219,-73.1213599,5.777924266
-1.0,10220,-73.12134,5.7778406
-1.0,10221,-73.1213198,5.777755586
-1.0,10222,-73.1212996,5.777670571
-1.0,10223,-73.1212794,5.777585557
-1.0,10224,-73.1212592,5.777500543
1.0,10225,-73.121239,5.777415529
1.0,10226,-73.1212188,5.777330514
1.0,10227,-73.1211986,5.7772455
1.0,10228,-73.12117813,5.7771594
1.0,10229,-73.12115767,5.7770733
1.0,10230,-73.1211372,5.7769872
1.0,10231,-73.12111816,5.776907077
1.0,10232,-73.12109911,5.776826955
1.0,10233,-73.12108007,5.776746833
1.0,10234,-73.12106102,5.776666711
1.0,10235,-73.12104198,5.776586589
1.0,10236,-73.12102293,5.776506466
-1.0,10237,-73.12100389,5.776426345
-1.0,10238,-73.12098484,5.776346222
-1.0,10239,-73.1209658,5.7762661
-1.0,10240,-73.12094702,5.77618705
-1.0,10241,-73.12092823,5.776108
-1.0,10242,-73.12090945,5.776028951
-1.0,10243,-73.12089067,5.7759499
-1.0,10244,-73.12087188,5.775870851
-1.0,10245,-73.1208531,5.7757918
-1.0,10246,-73.1208374,5.775725776
-1.0,10247,-73.1208217,5.77565975
-1.0,10248,-73.120806,5.775593725
-1.0,10249,-73.1207903,5.7755277
-1.0,10250,-73.12077584,5.775440637
-1.0,10251,-73.12076138,5.775353575
-1.0,10252,-73.12074691,5.775266513
-1.0,10253,-73.12073245,5.77517945
-1.0,10254,-73.12071799,5.775092388
-1.0,10255,-73.12070353,5.775005325
-1.0,10256,-73.12068906,5.774918263
-1.0,10257,-73.1206746,5.7748312
-1.0,10258,-73.1217327,5.776848
-1.0,10259,-73.12174688,5.776914425
-1.0,10260,-73.12176105,5.776980851
-1.0,10261,-73.12177522,5.777047275
-1.0,10262,-73.1217894,5.7771137
-1.0,10263,-73.12180587,5.77718625
-1.0,10264,-73.12182235,5.7772588
-1.0,10265,-73.12183882,5.77733135
-1.0,10266,-73.1218553,5.7774039
-1.0,10267,-73.1217894,5.7771137
-1.0,10268,-73.12170302,5.777132975
-1.0,10269,-73.12161665,5.777152251
-1.0,10270,-73.12153027,5.777171525
-1.0,10271,-73.1214439,5.7771908
-1.0,10272,-73.12136213,5.777209034
-1.0,10273,-73.12128037,5.777227267
1.0,10274,-73.1211986,5.7772455
-1.0,10275,-73.121571,5.7777867
-1.0,10276,-73.1215552,5.7777092
-1.0,10277,-73.1215394,5.7776317
-1.0,10278,-73.1215236,5.7775542
-1.0,10279,-73.1215078,5.7774767
-1.0,10280,-73.12149183,5.777405225
-1.0,10281,-73.12147585,5.77733375
-1.0,10282,-73.12145987,5.777262275
-1.0,10283,-73.1214439,5.7771908
-1.0,10284,-73.1221348,5.7773453
-1.0,10285,-73.12206492,5.77735995
-1.0,10286,-73.12199505,5.7773746
-1.0,10287,-73.12192517,5.77738925
-1.0,10288,-73.1218553,5.7774039
-1.0,10289,-73.12176842,5.7774221
-1.0,10290,-73.12168155,5.7774403
-1.0,10291,-73.12159467,5.7774585
-1.0,10292,-73.1215078,5.7774767
-1.0,10293,-73.1221646,5.7776481
-1.0,10294,-73.1220914,5.7776652
-1.0,10295,-73.1220182,5.7776823
-1.0,10296,-73.121945,5.7776994
-1.0,10297,-73.1218718,5.7777165
-1.0,10298,-73.1217966,5.77773405
-1.0,10299,-73.1217214,5.7777516
-1.0,10300,-73.1216462,5.77776915
-1.0,10301,-73.121571,5.7777867
-1.0,10302,-73.121494,5.777804666
-1.0,10303,-73.121417,5.777822633
-1.0,10304,-73.12134,5.7778406
-1.0,10305,-73.1212563,5.7778601
-1.0,10306,-73.1211726,5.7778796
-1.0,10307,-73.12108853,5.777899233
-1.0,10308,-73.12100447,5.777918867
-1.0,10309,-73.1209204,5.7779385
-1.0,10310,-73.12083651,5.777958085
-1.0,10311,-73.12075263,5.777977672
-1.0,10312,-73.12066874,5.777997257
-1.0,10313,-73.12058486,5.778016843
-1.0,10314,-73.12050097,5.778036428
-1.0,10315,-73.12041709,5.778056014
-1.0,10316,-73.1203332,5.7780756
-1.0,10317,-73.12024865,5.778095325
-1.0,10318,-73.1201641,5.77811505
-1.0,10319,-73.12007955,5.778134775
-1.0,10320,-73.119995,5.7781545
-1.0,10321,-73.1220846,5.7795984
-1.0,10322,-73.12208771,5.779513474
-1.0,10323,-73.12209083,5.779428547
-1.0,10324,-73.12209394,5.779343621
-1.0,10325,-73.12209705,5.779258693
-1.0,10326,-73.12210017,5.779173766
-1.0,10327,-73.12210328,5.77908884
-1.0,10328,-73.12210639,5.779003913
-1.0,10329,-73.12210951,5.778918987
-1.0,10330,-73.12211262,5.77883406
-1.0,10331,-73.12211573,5.778749134
-1.0,10332,-73.12211885,5.778664207
-1.0,10333,-73.12212196,5.77857928
-1.0,10334,-73.12212507,5.778494353
-1.0,10335,-73.12212819,5.778409426
-1.0,10336,-73.1221313,5.7783245
-1.0,10337,-73.12213462,5.7782347
-1.0,10338,-73.12213795,5.7781449
-1.0,10339,-73.12214127,5.7780551
-1.0,10340,-73.1221446,5.7779653
-1.0,10341,-73.12215023,5.777877967
-1.0,10342,-73.12215587,5.777790633
-1.0,10343,-73.1221615,5.7777033
-1.0,10344,-73.1221646,5.7776481
-1.0,10345,-73.12215715,5.7775724
-1.0,10346,-73.1221497,5.7774967
-1.0,10347,-73.12214225,5.777421
-1.0,10348,-73.1221348,5.7773453
-1.0,10349,-73.12211777,5.777264785
-1.0,10350,-73.12210074,5.777184272
-1.0,10351,-73.12208371,5.777103757
-1.0,10352,-73.12206669,5.777023243
-1.0,10353,-73.12204966,5.776942728
-1.0,10354,-73.12203263,5.776862215
-1.0,10355,-73.1220156,5.7767817
-1.0,10356,-73.12199868,5.776701689
-1.0,10357,-73.12198176,5.776621678
-1.0,10358,-73.12196483,5.776541667
-1.0,10359,-73.12194791,5.776461656
-1.0,10360,-73.12193099,5.776381644
-1.0,10361,-73.12191407,5.776301633
-1.0,10362,-73.12189714,5.776221622
-1.0,10363,-73.12188022,5.77614161
-1.0,10364,-73.1218633,5.7760616
-1.0,10365,-73.12184832,5.775990825
-1.0,10366,-73.12183335,5.77592005
-1.0,10367,-73.12181837,5.775849275
-1.0,10368,-73.1218034,5.7757785
-1.0,10369,-73.12178973,5.7757138
-1.0,10370,-73.12177607,5.7756491
-1.0,10371,-73.1217624,5.7755844
-1.0,10372,-73.121744,5.7754974
-1.0,10373,-73.1217256,5.7754104
-1.0,10374,-73.1217072,5.7753234
-1.0,10375,-73.12168653,5.775243311
-1.0,10376,-73.12166587,5.775163222
-1.0,10377,-73.1216452,5.775083134
-1.0,10378,-73.12162453,5.775003044
-1.0,10379,-73.12160387,5.774922955
-1.0,10380,-73.1215832,5.774842866
-1.0,10381,-73.12156253,5.774762778
-1.0,10382,-73.12154187,5.774682689
-1.0,10383,-73.1215212,5.7746026
-1.0,10384,-73.1261051,5.7691053
-1.0,10385,-73.12612881,5.7690219
-1.0,10386,-73.12615253,5.7689385
-1.0,10387,-73.12617625,5.7688551
-1.0,10388,-73.12619996,5.7687717
-1.0,10389,-73.12622367,5.7686883
-1.0,10390,-73.12624739,5.7686049
-1.0,10391,-73.1262711,5.7685215
-1.0,10392,-73.12629482,5.768438101
-1.0,10393,-73.12631854,5.7683547
-1.0,10394,-73.12634225,5.768271301
-1.0,10395,-73.12636596,5.7681879
-1.0,10396,-73.12638968,5.7681045
-1.0,10397,-73.12641339,5.7680211
-1.0,10398,-73.12643711,5.7679377
-1.0,10399,-73.12646082,5.7678543
-1.0,10400,-73.12648454,5.7677709
-1.0,10401,-73.12650825,5.7676875
-1.0,10402,-73.12653197,5.7676041
-1.0,10403,-73.12655568,5.7675207
-1.0,10404,-73.1265794,5.7674373
-1.0,10405,-73.116877,5.7737513
-1.0,10406,-73.11695845,5.773728625
1.0,10407,-73.1170399,5.77370595
-1.0,10408,-73.11712135,5.773683275
-1.0,10409,-73.1172028,5.7736606
-1.0,10410,-73.11728434,5.77363124
-1.0,10411,-73.11736588,5.77360188
-1.0,10412,-73.11744742,5.773572521
-1.0,10413,-73.11752896,5.773543161
-1.0,10414,-73.1176105,5.7735138
-1.0,10415,-73.1176437,5.773433075
1.0,10416,-73.1176769,5.773352351
-1.0,10417,-73.1177101,5.773271625
-1.0,10418,-73.1177433,5.7731909
-1.0,10419,-73.11781484,5.7731581
-1.0,10420,-73.11788637,5.7731253
-1.0,10421,-73.11795791,5.7730925
-1.0,10422,-73.11802945,5.7730597
-1.0,10423,-73.11810099,5.7730269
-1.0,10424,-73.11817253,5.7729941
-1.0,10425,-73.11824406,5.7729613
-1.0,10426,-73.1183156,5.7729285
-1.0,10427,-73.11840042,5.7729252
-1.0,10428,-73.11848524,5.7729219
-1.0,10429,-73.11857006,5.7729186
-1.0,10430,-73.11865488,5.7729153
-1.0,10431,-73.1187397,5.772912
-1.0,10432,-73.11880103,5.772846555
-1.0,10433,-73.11886235,5.772781109
-1.0,10434,-73.11892368,5.772715664
-1.0,10435,-73.11898501,5.772650218
-1.0,10436,-73.11904634,5.772584773
-1.0,10437,-73.11910766,5.772519327
-1.0,10438,-73.11916899,5.772453882
-1.0,10439,-73.11923032,5.772388436
-1.0,10440,-73.11929165,5.772322991
-1.0,10441,-73.11935297,5.772257546
-1.0,10442,-73.1194143,5.7721921
-1.0,10443,-73.11949906,5.77216556
-1.0,10444,-73.11958382,5.77213902
-1.0,10445,-73.11966858,5.77211248
-1.0,10446,-73.11975334,5.77208594
-1.0,10447,-73.1198381,5.7720594
-1.0,10448,-73.11990681,5.772011362
-1.0,10449,-73.11997552,5.771963322
-1.0,10450,-73.12004422,5.771915284
-1.0,10451,-73.12011293,5.771867246
-1.0,10452,-73.12018164,5.771819207
-1.0,10453,-73.12025035,5.771771169
-1.0,10454,-73.12031905,5.771723131
-1.0,10455,-73.12038776,5.771675092
-1.0,10456,-73.12045647,5.771627053
-1.0,10457,-73.12052518,5.771579015
-1.0,10458,-73.12059388,5.771530977
-1.0,10459,-73.12066259,5.771482938
-1.0,10460,-73.1207313,5.7714349
-1.0,10461,-73.12081518,5.771407771
-1.0,10462,-73.12089905,5.771380642
-1.0,10463,-73.12098292,5.771353512
-1.0,10464,-73.1210668,5.771326383
-1.0,10465,-73.12115068,5.771299254
-1.0,10466,-73.12123455,5.771272125
-1.0,10467,-73.12131843,5.771244996
-1.0,10468,-73.1214023,5.771217866
-1.0,10469,-73.12148617,5.771190737
-1.0,10470,-73.12157005,5.771163608
-1.0,10471,-73.12165393,5.771136479
-1.0,10472,-73.1217378,5.77110935
-1.0,10473,-73.12182167,5.771082221
-1.0,10474,-73.12190555,5.771055092
-1.0,10475,-73.12198943,5.771027963
-1.0,10476,-73.1220733,5.771000834
-1.0,10477,-73.12215718,5.770973704
-1.0,10478,-73.12224105,5.770946575
-1.0,10479,-73.12232492,5.770919446
-1.0,10480,-73.1224088,5.770892317
-1.0,10481,-73.12249268,5.770865188
-1.0,10482,-73.12257655,5.770838058
-1.0,10483,-73.12266042,5.770810929
-1.0,10484,-73.1227443,5.7707838
-1.0,10485,-73.12283188,5.770784134
-1.0,10486,-73.12291946,5.770784467
-1.0,10487,-73.12300703,5.7707848
-1.0,10488,-73.12309461,5.770785133
-1.0,10489,-73.12318219,5.770785467
-1.0,10490,-73.12326977,5.770785801
-1.0,10491,-73.12335734,5.770786133
-1.0,10492,-73.12344492,5.770786467
-1.0,10493,-73.1235325,5.7707868
-1.0,10494,-73.12362008,5.770787133
-1.0,10495,-73.12370766,5.770787467
-1.0,10496,-73.12379523,5.7707878
-1.0,10497,-73.12388281,5.770788133
-1.0,10498,-73.12397039,5.770788467
-1.0,10499,-73.12405797,5.7707888
-1.0,10500,-73.12414554,5.770789133
-1.0,10501,-73.12423312,5.770789466
-1.0,10502,-73.1243207,5.7707898
-1.0,10503,-73.12440529,5.770807057
-1.0,10504,-73.12448987,5.770824314
-1.0,10505,-73.12457446,5.770841571
-1.0,10506,-73.12465904,5.770858828
-1.0,10507,-73.12474363,5.770876085
-1.0,10508,-73.12482821,5.770893342
-1.0,10509,-73.1249128,5.7709106
-1.0,10510,-73.12499739,5.770927857
-1.0,10511,-73.12508197,5.770945115
-1.0,10512,-73.12516656,5.770962372
-1.0,10513,-73.12525114,5.770979629
-1.0,10514,-73.12533573,5.770996886
-1.0,10515,-73.12542031,5.771014143
-1.0,10516,-73.1255049,5.7710314
-1.0,10517,-73.12558764,5.771015792
-1.0,10518,-73.12567038,5.771000185
-1.0,10519,-73.12575312,5.770984577
-1.0,10520,-73.12583585,5.770968969
-1.0,10521,-73.12591859,5.770953361
-1.0,10522,-73.12600133,5.770937754
-1.0,10523,-73.12608407,5.770922147
-1.0,10524,-73.12616681,5.770906539
-1.0,10525,-73.12624955,5.770890931
-1.0,10526,-73.12633228,5.770875324
-1.0,10527,-73.12641502,5.770859716
-1.0,10528,-73.12649776,5.770844108
-1.0,10529,-73.1265805,5.7708285
-1.0,10530,-73.12666398,5.77083539
-1.0,10531,-73.12674746,5.770842281
-1.0,10532,-73.12683094,5.77084917
-1.0,10533,-73.12691442,5.77085606
-1.0,10534,-73.1269979,5.770862951
-1.0,10535,-73.12708138,5.77086984
-1.0,10536,-73.12716486,5.77087673
-1.0,10537,-73.12724834,5.77088362
-1.0,10538,-73.12733182,5.77089051
-1.0,10539,-73.1274153,5.7708974
-1.0,10540,-73.1274153,5.7708974
-1.0,10541,-73.12750155,5.770909138
-1.0,10542,-73.1275878,5.770920875
-1.0,10543,-73.12767405,5.770932613
-1.0,10544,-73.1277603,5.77094435
-1.0,10545,-73.12784655,5.770956088
-1.0,10546,-73.1279328,5.770967825
-1.0,10547,-73.12801905,5.770979563
-1.0,10548,-73.1281053,5.7709913
1.0,10549,-73.12813759,5.7710663
-1.0,10550,-73.12816987,5.7711413
-1.0,10551,-73.12820216,5.7712163
-1.0,10552,-73.12823444,5.7712913
-1.0,10553,-73.12826673,5.7713663
-1.0,10554,-73.12829901,5.7714413
1.0,10555,-73.1283313,5.7715163
1.0,10556,-73.12841126,5.771493963
-1.0,10557,-73.12849122,5.771471625
-1.0,10558,-73.12857119,5.771449288
-1.0,10559,-73.12865115,5.771426951
-1.0,10560,-73.12873111,5.771404612
-1.0,10561,-73.12881107,5.771382275
-1.0,10562,-73.12889104,5.771359938
1.0,10563,-73.128971,5.7713376
1.0,10564,-73.12904288,5.77136348
1.0,10565,-73.12911476,5.77138936
-1.0,10566,-73.12918664,5.771415241
1.0,10567,-73.12925852,5.77144112
-1.0,10568,-73.1293304,5.771467
-1.0,10569,-73.12939766,5.771513885
-1.0,10570,-73.12946491,5.771560772
-1.0,10571,-73.12953217,5.771607657
-1.0,10572,-73.12959943,5.771654543
-1.0,10573,-73.12966669,5.771701428
1.0,10574,-73.12973394,5.771748314
-1.0,10575,-73.1298012,5.7717952
-1.0,10576,-73.12987886,5.771776212
-1.0,10577,-73.12995652,5.771757225
-1.0,10578,-73.13003419,5.771738237
-1.0,10579,-73.13011185,5.77171925
-1.0,10580,-73.13018951,5.771700262
1.0,10581,-73.13026717,5.771681274
-1.0,10582,-73.13034484,5.771662287
-1.0,10583,-73.1304225,5.7716433
-1.0,10584,-73.13049955,5.771653949
-1.0,10585,-73.1305766,5.7716646
-1.0,10586,-73.13065365,5.77167525
-1.0,10587,-73.1307307,5.7716859
-1.0,10588,-73.13080775,5.77169655
-1.0,10589,-73.1308848,5.7717072
-1.0,10590,-73.13093855,5.77172695
-1.0,10591,-73.1309923,5.7717467
-1.0,10592,-73.13107672,5.771731475
-1.0,10593,-73.13116115,5.77171625
-1.0,10594,-73.13124558,5.771701025
-1.0,10595,-73.13133,5.7716858
-1.0,10596,-73.13133717,5.7716182
-1.0,10597,-73.13134433,5.7715506
-1.0,10598,-73.1313515,5.771483
-1.0,10599,-73.1314199,5.77145965
-1.0,10600,-73.1314883,5.7714363
-1.0,10601,-73.13157228,5.77145177
-1.0,10602,-73.13165626,5.77146724
-1.0,10603,-73.13174024,5.77148271
1.0,10604,-73.13182422,5.77149818
-1.0,10605,-73.1319082,5.771513651
-1.0,10606,-73.13199218,5.77152912
-1.0,10607,-73.13207616,5.77154459
-1.0,8607,-73.13174403,5.788737367
-1.0,8608,-73.13167807,5.788757534
-1.0,8609,-73.1316121,5.7887777
-1.0,8610,-73.13153961,5.788810343
-1.0,8611,-73.13146713,5.788842986
-1.0,8612,-73.13139464,5.788875628
-1.0,8613,-73.13132216,5.788908272
-1.0,8614,-73.13124967,5.788940915
-1.0,8615,-73.13117719,5.788973557
-1.0,8616,-73.1311047,5.7890062
-1.0,8617,-73.13102845,5.789047636
-1.0,8618,-73.13095221,5.789089073
-1.0,8619,-73.13087596,5.789130509
-1.0,8620,-73.13079972,5.789171945
-1.0,8621,-73.13072347,5.789213381
-1.0,8622,-73.13064723,5.789254819
-1.0,8623,-73.13057098,5.789296255
-1.0,8624,-73.13049474,5.789337691
-1.0,8625,-73.13041849,5.789379127
-1.0,8626,-73.13034225,5.789420564
-1.0,8627,-73.130266,5.789462
-1.0,8628,-73.13020755,5.789419
-1.0,8629,-73.1301491,5.789376
-1.0,8630,-73.13009065,5.789333
-1.0,8631,-73.1300322,5.78929
-1.0,8632,-73.1324099,5.7890493
-1.0,8633,-73.1323967,5.788980225
-1.0,8634,-73.1323835,5.78891115
-1.0,8635,-73.1323703,5.788842075
-1.0,8636,-73.1323571,5.788773
-1.0,8637,-73.1322761,5.788792699
-1.0,8638,-73.1321951,5.7888124
-1.0,8639,-73.1321141,5.788832099
-1.0,8640,-73.1320331,5.7888518
-1.0,8641,-73.1319521,5.7888715
-1.0,8642,-73.1306001,5.791948
-1.0,8643,-73.13068483,5.791970731
-1.0,8644,-73.13076956,5.791993462
-1.0,8645,-73.13085429,5.792016192
-1.0,8646,-73.13093902,5.792038924
-1.0,8647,-73.13102375,5.792061654
-1.0,8648,-73.13110848,5.792084385
-1.0,8649,-73.13119322,5.792107116
-1.0,8650,-73.13127795,5.792129847
-1.0,8651,-73.13136268,5.792152577
-1.0,8652,-73.13144741,5.792175308
-1.0,8653,-73.13153214,5.792198039
-1.0,8654,-73.13161687,5.79222077
-1.0,8655,-73.1317016,5.7922435
-1.0,8656,-73.13177935,5.792233417
-1.0,8657,-73.1318571,5.792223334
-1.0,8658,-73.13193485,5.792213251
-1.0,8659,-73.1320126,5.792203167
-1.0,8660,-73.13209035,5.792193084
-1.0,8661,-73.1321681,5.792183
-1.0,8662,-73.13218647,5.792108034
-1.0,8663,-73.13220483,5.792033066
-1.0,8664,-73.1322232,5.7919581
-1.0,8665,-73.132611,5.7895499
-1.0,8666,-73.13253594,5.789572599
-1.0,8667,-73.13246089,5.7895953
-1.0,8668,-73.13238583,5.789618
-1.0,8669,-73.13231077,5.7896407
-1.0,8670,-73.13223571,5.789663399
-1.0,8671,-73.13216066,5.7896861
-1.0,8672,-73.1320856,5.7897088
-1.0,8673,-73.13200842,5.789726225
-1.0,8674,-73.13193125,5.78974365
-1.0,8675,-73.13185407,5.789761075
-1.0,8676,-73.1317769,5.7897785
-1.0,8677,-73.13171083,5.789828358
-1.0,8678,-73.13164477,5.789878217
-1.0,8679,-73.1315787,5.789928075
-1.0,8680,-73.13151263,5.789977934
-1.0,8681,-73.13144657,5.790027792
-1.0,8682,-73.1313805,5.790077651
-1.0,8683,-73.13131443,5.790127508
-1.0,8684,-73.13124837,5.790177366
-1.0,8685,-73.1311823,5.790227225
-1.0,8686,-73.13111623,5.790277083
-1.0,8687,-73.13105017,5.790326942
-1.0,8688,-73.1309841,5.7903768
-1.0,8689,-73.13093218,5.79044552
-1.0,8690,-73.13088026,5.79051424
-1.0,8691,-73.13082834,5.79058296
-1.0,8692,-73.13077642,5.79065168
-1.0,8693,-73.1307245,5.7907204
-1.0,8694,-73.130701,5.79079945
-1.0,8695,-73.1306775,5.7908785
1.0,8696,-73.130654,5.79095755
-1.0,8697,-73.1306305,5.7910366
-1.0,8698,-73.130607,5.79111565
-1.0,8699,-73.1305835,5.7911947
-1.0,8700,-73.13056,5.79127375
-1.0,8701,-73.1305365,5.7913528
-1.0,8702,-73.13057324,5.791426081
-1.0,8703,-73.13060998,5.79149936
-1.0,8704,-73.13064672,5.79157264
-1.0,8705,-73.13068346,5.79164592
-1.0,8706,-73.1307202,5.7917192
-1.0,8707,-73.13068017,5.791795467
-1.0,8708,-73.13064013,5.791871733
-1.0,8709,-73.1306001,5.791948
-1.0,8710,-73.13055315,5.792018826
-1.0,8711,-73.1305062,5.792089651
-1.0,8712,-73.13045925,5.792160475
-1.0,8713,-73.1304123,5.7922313
-1.0,8714,-73.13036535,5.792302125
-1.0,8715,-73.1303184,5.792372951
-1.0,8716,-73.13027145,5.792443775
-1.0,8717,-73.1302245,5.7925146
-1.0,8718,-73.13017755,5.792585425
-1.0,8719,-73.1301306,5.79265625
-1.0,8720,-73.13008365,5.792727075
-1.0,8721,-73.1300367,5.7927979
-1.0,8722,-73.1244319,5.7856002
-1.0,8723,-73.12439263,5.785671372
-1.0,8724,-73.12435336,5.785742543
-1.0,8725,-73.12431409,5.785813715
-1.0,8726,-73.12427481,5.785884885
-1.0,8727,-73.12423554,5.785956057
-1.0,8728,-73.12419627,5.786027228
-1.0,8729,-73.124157,5.7860984
-1.0,8730,-73.1273291,5.7884954
-1.0,8731,-73.12735918,5.788576741
-1.0,8732,-73.12738926,5.788658081
-1.0,8733,-73.12741934,5.78873942
-1.0,8734,-73.12744942,5.78882076
-1.0,8735,-73.1274795,5.7889021
-1.0,8736,-73.12741212,5.7889605
-1.0,8737,-73.12734475,5.7890189
-1.0,8738,-73.12727737,5.7890773
-1.0,8739,-73.12721,5.7891357
-1.0,8740,-73.12720323,5.789218333
-1.0,8741,-73.12719647,5.789300966
-1.0,8742,-73.1271897,5.7893836
-1.0,8743,-73.1278704,5.7865864
-1.0,8744,-73.12780439,5.78663339
-1.0,8745,-73.12773838,5.78668038
-1.0,8746,-73.12767237,5.78672737
-1.0,8747,-73.12760636,5.78677436
-1.0,8748,-73.12754035,5.78682135
-1.0,8749,-73.12747434,5.78686834
-1.0,8750,-73.12740833,5.78691533
-1.0,8751,-73.12734232,5.78696232
-1.0,8752,-73.12727631,5.78700931
-1.0,8753,-73.1272103,5.7870563
-1.0,8754,-73.1235954,5.790357
-1.0,8755,-73.12362597,5.790276415
-1.0,8756,-73.12365654,5.79019583
-1.0,8757,-73.12368711,5.790115246
-1.0,8758,-73.12371768,5.790034661
-1.0,8759,-73.12374825,5.789954077
-1.0,8760,-73.12377882,5.789873492
-1.0,8761,-73.12380938,5.789792908
-1.0,8762,-73.12383995,5.789712323
-1.0,8763,-73.12387052,5.789631739
-1.0,8764,-73.12390109,5.789551154
-1.0,8765,-73.12393166,5.78947057
-1.0,8766,-73.12396223,5.789389985
-1.0,8767,-73.1239928,5.7893094
-1.0,8768,-73.12406787,5.789268425
-1.0,8769,-73.12414293,5.78922745
-1.0,8770,-73.124218,5.789186475
-1.0,8771,-73.12429307,5.789145501
-1.0,8772,-73.12436813,5.789104526
-1.0,8773,-73.1244432,5.789063551
-1.0,8774,-73.12451827,5.789022575
-1.0,8775,-73.12459333,5.7889816
-1.0,8776,-73.1246684,5.788940625
-1.0,8777,-73.12474347,5.78889965
-1.0,8778,-73.12481853,5.788858675
-1.0,8779,-73.1248936,5.7888177
-1.0,8780,-73.12494785,5.788887801
-1.0,8781,-73.1250021,5.7889579
-1.0,8782,-73.12505635,5.789028001
-1.0,8783,-73.1251106,5.7890981
-1.0,8784,-73.12516485,5.789168199
-1.0,8785,-73.1252191,5.7892383
-1.0,8786,-73.1223739,5.7872243
-1.0,8787,-73.12241297,5.7871458
1.0,8788,-73.12245203,5.7870673
1.0,8789,-73.1224911,5.786988799
-1.0,8790,-73.12253017,5.786910299
-1.0,8791,-73.12256923,5.7868318
-1.0,8792,-73.1226083,5.7867533
-1.0,8793,-73.12264737,5.7866748
-1.0,8794,-73.12268643,5.7865963
-1.0,8795,-73.1227255,5.7865178
-1.0,8796,-73.1227939,5.786477634
-1.0,8797,-73.1228623,5.786437467
-1.0,8798,-73.1229307,5.7863973
-1.0,8799,-73.1229978,5.7863468
-1.0,8800,-73.1230649,5.7862963
-1.0,8801,-73.123132,5.7862458
-1.0,8802,-73.1231991,5.7861953
-1.0,8803,-73.1232662,5.7861448
-1.0,8804,-73.1233333,5.7860943
-1.0,8805,-73.1234004,5.7860438
-1.0,8806,-73.12348447,5.786049867
-1.0,8807,-73.12356853,5.786055934
-1.0,8808,-73.1236526,5.786062
-1.0,8809,-73.12373667,5.786068066
-1.0,8810,-73.12382073,5.786074133
-1.0,8811,-73.1239048,5.7860802
-1.0,8812,-73.12398887,5.786086266
-1.0,8813,-73.12407293,5.786092333
-1.0,8814,-73.124157,5.7860984
-1.0,8815,-73.1204363,5.7848942
-1.0,8816,-73.12051517,5.784905872
-1.0,8817,-73.12059404,5.784917543
-1.0,8818,-73.12067291,5.784929214
-1.0,8819,-73.12075179,5.784940886
